id,guid,question,cevap,explanation,difficulty,category,subcategory
586,550e8400-e29b-41d4-a716-446655440586,"""Kuantum alan teorileri, klasik alan teorileriyle tamamen uyum içindedir.""",FALSE,"Kuantum alan teorileri, klasik teorilerden önemli ölçüde farklılık gösterir.",Çok Zor,Bilim,Fizik
587,550e8400-e29b-41d4-a716-446655440587,"""Supersimetri, her parçacığın birden fazla supersimetrik partnerine sahip olduğunu öne sürer.""",FALSE,"Supersimetri, her parçacığa tek bir partner öngörür; birden fazla değil.",Çok Zor,Bilim,Fizik
588,550e8400-e29b-41d4-a716-446655440588,"""Gödel'in eksiklik teoremleri, tüm aksiyomatik sistemlerin tam ve tutarlı olduğunu kanıtlar.""",FALSE,"Gödel'in teoremleri, yeterince güçlü aksiyomatik sistemlerin tam ve tutarlı olamayacağını gösterir.",Çok Zor,Bilim,Matematik
589,550e8400-e29b-41d4-a716-446655440589,"""String teorisi, temel parçacıkları nokta yerine sabit boyutlu yüzeyler olarak tanımlar.""",FALSE,"String teorisi, temel parçacıkları titreşen sicimler olarak modellemektedir, yüzey şeklinde değildir.",Çok Zor,Bilim,Fizik
590,550e8400-e29b-41d4-a716-446655440590,"""Renormalizasyon grubu, tüm kuantum alan teorilerinde sabit sayıda serbest parametre olduğunu gösterir.""",FALSE,"Serbest parametreler, teoriye ve modele göre değişiklik gösterebilir; sabit değildir.",Çok Zor,Bilim,Fizik
591,550e8400-e29b-41d4-a716-446655440591,"""Kiral anomali, kuantum alan teorilerinde simetrilerin tamamen korunmasını sağlar.""",FALSE,"Kiral anomali, simetrilerin kuantum düzeyinde bozulmasına yol açar.",Çok Zor,Bilim,Fizik
592,550e8400-e29b-41d4-a716-446655440592,"""Lattice QCD'de hesaplamalar, fermiyon çiftleşmesi problemini tamamen ortadan kaldırır.""",FALSE,"Fermiyon çiftleşmesi problemi, lattice QCD simülasyonlarında hala çözülmesi zor bir konudur.",Çok Zor,Bilim,Fizik
593,550e8400-e29b-41d4-a716-446655440593,"""Kozmolojik enflasyon teorileri, evrenin homojenliğini ek varsayımlara ihtiyaç duymadan açıklar.""",FALSE,"Enflasyon teorileri, homojenliği açıklamak için ek varsayımlara ihtiyaç duyabilir.",Çok Zor,Bilim,Astronomi
594,550e8400-e29b-41d4-a716-446655440594,"""Lagrange noktaları, iki büyük kütlenin yerçekimi etkileri altında tamamen stabil denge noktalarıdır.""",FALSE,"Lagrange noktaları, çoğunlukla nispeten stabil veya kararsız durumdadır.",Çok Zor,Bilim,Astronomi
595,550e8400-e29b-41d4-a716-446655440595,"""Topolojik kuantum hesaplama, hata toleransı sağlamaz.""",FALSE,"Topolojik kuantum hesaplama, hata toleransını artırmayı amaçlayan bir yöntemdir.",Çok Zor,Bilim,Mühendislik
596,550e8400-e29b-41d4-a716-446655440596,"""CRISPR teknolojisi, gen düzenlemede tamamen hatasız sonuçlar verir.""",FALSE,"CRISPR teknolojisinde, istenmeyen yan etkiler ve hata oranları gözlemlenebilir.",Çok Zor,Bilim,Biyoloji
597,550e8400-e29b-41d4-a716-446655440597,"""Feynman path integrali yöntemi, kuantum mekanik sistemleri için kullanılmaz.""",FALSE,"Feynman path integrali, kuantum mekaniğinde temel yöntemlerden biridir.",Çok Zor,Bilim,Fizik
598,550e8400-e29b-41d4-a716-446655440598,"""Kuantum dolanıklık, klasik olasılık teorisiyle tamamen açıklanabilir.""",FALSE,"Kuantum dolanıklık, klasik teoriden farklı olarak, kuantum mekaniğine özgü bir fenomendir.",Çok Zor,Bilim,Fizik
599,550e8400-e29b-41d4-a716-446655440599,"""Fraktal boyut, geleneksel geometrik boyutla aynıdır.""",FALSE,"Fraktal boyut, geleneksel boyut kavramından farklıdır ve ölçek bağımlı karmaşıklığı ifade eder.",Çok Zor,Bilim,Matematik
600,550e8400-e29b-41d4-a716-446655440600,"""Modifiye RNA teknolojileri, gen düzenleme sistemlerinde hiçbir yan etki oluşturmaz.""",FALSE,Modifiye RNA teknolojilerinde yan etkiler görülebilir; tamamen hatasız değildir.,Çok Zor,Bilim,Biyoloji
601,550e8400-e29b-41d4-a716-446655440601,"""Victor Hugo'nun 'Sefiller' adlı eseri, Fransız edebiyatının klasik romanlarından biridir.""",TRUE,"""Sefiller, 1862’de yayımlanmış ve Fransız edebiyatında önemli bir yere sahiptir.""",Kolay,Edebiyat,Romanlar
602,550e8400-e29b-41d4-a716-446655440602,"""Nazım Hikmet, modern Türk şiirinin öncülerindendir.""",TRUE,"""Nazım Hikmet, özgün şiir dili ve toplumsal temalarıyla tanınır.""",Kolay,Edebiyat,Şiirler
603,550e8400-e29b-41d4-a716-446655440603,"""Orhan Pamuk, Nobel Edebiyat Ödülü kazanan ilk Türk yazarıdır.""",TRUE,"""Orhan Pamuk, 2006’da Nobel Edebiyat Ödülü kazanmıştır.""",Kolay,Edebiyat,Yazarlar
604,550e8400-e29b-41d4-a716-446655440604,"""Mehmet Akif Ersoy'un 'İstiklal Marşı', Türkiye Cumhuriyeti'nin milli marşıdır.""",TRUE,"""İstiklal Marşı, Mehmet Akif Ersoy tarafından yazılmıştır.""",Kolay,Edebiyat,Önemli Eserler
605,550e8400-e29b-41d4-a716-446655440605,"""William Shakespeare, dünya edebiyatının en ünlü oyun yazarlarından biridir.""",TRUE,"""Shakespeare'in eserleri, evrensel temalarıyla öne çıkar.""",Kolay,Edebiyat,Yazarlar
606,550e8400-e29b-41d4-a716-446655440606,"""Modernist akım, 20. yüzyılın başlarında edebiyatta büyük bir değişimi başlatmıştır.""",TRUE,"""Modernist akım, geleneksel anlatım biçimlerini sorgular.""",Kolay,Edebiyat,Edebi Akımlar
607,550e8400-e29b-41d4-a716-446655440607,"""Jane Austen'in romanları, İngiliz toplumunun eleştirisini içerir.""",TRUE,"""Jane Austen, özellikle 'Gurur ve Önyargı' eseriyle bilinir.""",Kolay,Edebiyat,Romanlar
608,550e8400-e29b-41d4-a716-446655440608,"""Rumi'nin Mesnevi'si, tasavvufi edebiyatın en önemli eserlerinden biridir.""",TRUE,"""Mesnevi, mistik öğretileriyle tanınır.""",Kolay,Edebiyat,Şiirler
609,550e8400-e29b-41d4-a716-446655440609,"""Franz Kafka, modern edebiyatın en etkili yazarlarından sayılır.""",TRUE,"""Kafka'nın eserleri, varoluşsal temalar içerir.""",Kolay,Edebiyat,Yazarlar
610,550e8400-e29b-41d4-a716-446655440610,"""Romantizm, duygusallık ve doğa sevgisiyle öne çıkan bir edebi akımdır.""",TRUE,"""Romantizm, 18. yüzyıl sonu ve 19. yüzyıl başında etkili olmuştur.""",Kolay,Edebiyat,Edebi Akımlar
611,550e8400-e29b-41d4-a716-446655440611,"""Charles Dickens, sosyal eleştiri içeren eserleriyle tanınır.""",TRUE,"""Dickens, Viktorya dönemi İngiltere'sini etkileyen sosyal sorunları işler.""",Kolay,Edebiyat,Yazarlar
612,550e8400-e29b-41d4-a716-446655440612,"""Modern Türk romanı, 20. yüzyılda önemli bir evrim geçirmiştir.""",TRUE,"""Modern Türk romanı, farklı anlatım biçimleriyle gelişmiştir.""",Kolay,Edebiyat,Romanlar
613,550e8400-e29b-41d4-a716-446655440613,"""Ömer Seyfettin, kısa hikaye türünde önemli eserler vermiştir.""",TRUE,"""Ömer Seyfettin, Türk edebiyatında kısa hikayeciliğin önde gelen isimlerindendir.""",Kolay,Edebiyat,Yazarlar
614,550e8400-e29b-41d4-a716-446655440614,"""Pablo Neruda, Nobel Edebiyat Ödülü kazanmış bir şairdir.""",TRUE,"""Neruda, uluslararası alanda tanınan şairdir.""",Kolay,Edebiyat,Şairler
615,550e8400-e29b-41d4-a716-446655440615,"""Turgut Uyar, İkinci Yeni akımının önemli şairlerinden biridir.""",TRUE,"""Turgut Uyar, İkinci Yeni'nin önde gelen isimlerindendir.""",Kolay,Edebiyat,Edebi Akımlar
616,550e8400-e29b-41d4-a716-446655440616,"""İlhan Berk, modern Türk şiirinde yenilikçi bir üslup sergilemiştir.""",TRUE,"""İlhan Berk, çağdaş şiirin önemli temsilcilerindendir.""",Kolay,Edebiyat,Şiirler
617,550e8400-e29b-41d4-a716-446655440617,"""Fyodor Dostoyevski'nin 'Suç ve Ceza' eseri, Rus edebiyatının başyapıtlarındandır.""",TRUE,"""Suç ve Ceza, insan psikolojisi ve ahlakı üzerine derinlemesine bir incelemedir.""",Kolay,Edebiyat,Romanlar
618,550e8400-e29b-41d4-a716-446655440618,"""Edebiyat, insan deneyimini ve duygularını yansıtan sanatsal bir disiplindir.""",TRUE,"""Edebiyat, kültürün ve düşüncenin önemli bir yansımasıdır.""",Kolay,Edebiyat,Edebi Terimler
619,550e8400-e29b-41d4-a716-446655440619,"""Realizm akımı, toplumsal gerçekliği olduğu gibi yansıtmaya çalışır.""",TRUE,"""Realizm, 19. yüzyılda etkili olan bir edebi akımdır.""",Kolay,Edebiyat,Edebi Akımlar
620,550e8400-e29b-41d4-a716-446655440620,"""George Orwell'in '1984' adlı eseri, distopya türünün en önemli örneklerindendir.""",TRUE,"""1984, totaliter rejimleri eleştiren klasik bir distopyadır.""",Kolay,Edebiyat,Önemli Eserler
621,550e8400-e29b-41d4-a716-446655440621,"""Simgecilik, edebiyatta semboller aracılığıyla derin anlamlar oluşturmayı amaçlar.""",TRUE,"""Simgecilik, sembolik anlatımın öne çıktığı bir akımdır.""",Kolay,Edebiyat,Edebi Akımlar
622,550e8400-e29b-41d4-a716-446655440622,"""Franz Kafka'nın 'Dönüşüm' adlı eseri, absürd bir hikayeyi anlatır.""",TRUE,"""Dönüşüm, Kafka'nın tipik absürd üslubunun örneklerinden biridir.""",Kolay,Edebiyat,Romanlar
623,550e8400-e29b-41d4-a716-446655440623,"""Edebiyatta postmodernizm, metinlerarası bağlantılara vurgu yapar.""",TRUE,"""Postmodernizm, geleneksel anlatım kalıplarını sorgular.""",Kolay,Edebiyat,Edebi Akımlar
624,550e8400-e29b-41d4-a716-446655440624,"""Şiirde serbest ölçü, uyak düzeni ve kafiye zorunlu değildir.""",TRUE,"""Serbest ölçü, modern şiirde tercih edilen bir üsluptur.""",Kolay,Edebiyat,Şiirler
625,550e8400-e29b-41d4-a716-446655440625,"""Oscar Wilde, hiciv dolu eserleriyle tanınan bir yazardır.""",TRUE,"""Oscar Wilde, toplumsal eleştirileri ve zekice üslubuyla öne çıkar.""",Kolay,Edebiyat,Yazarlar
626,550e8400-e29b-41d4-a716-446655440626,"""Halit Ziya Uşaklıgil'in 'Aşk-ı Memnu' romanı, Türk edebiyatının önemli klasiklerindendir.""",TRUE,"""Aşk-ı Memnu, modern Türk romanının öncülerindendir.""",Normal,Edebiyat,Romanlar
627,550e8400-e29b-41d4-a716-446655440627,"""Mehmet Akif Ersoy, milli mücadele döneminde edebi eserleriyle de etkili olmuştur.""",TRUE,"""Mehmet Akif Ersoy, edebi ve milli mücadelenin simgelerindendir.""",Normal,Edebiyat,Yazarlar
628,550e8400-e29b-41d4-a716-446655440628,"""Divan edebiyatı, Osmanlı döneminde gelişmiş bir edebi akımdır.""",TRUE,"""Divan edebiyatı, Osmanlı saray edebiyatının en önemli dönemidir.""",Normal,Edebiyat,Edebi Akımlar
629,550e8400-e29b-41d4-a716-446655440629,"""Ahmet Hamdi Tanpınar, modern Türk edebiyatının önde gelen isimlerindendir.""",TRUE,"""Tanpınar, özellikle 'Saatleri Ayarlama Enstitüsü' ile tanınır.""",Normal,Edebiyat,Yazarlar
630,550e8400-e29b-41d4-a716-446655440630,"""Sait Faik Abasıyanık, öykü türünde kendine has üslubu ile bilinir.""",TRUE,"""Sait Faik, Türk öykücülüğünde önemli bir yere sahiptir.""",Normal,Edebiyat,Yazarlar
631,550e8400-e29b-41d4-a716-446655440631,"""Nazım Hikmet, şiirlerinde sosyal ve politik temaları işler.""",TRUE,"""Nazım Hikmet, toplumsal içerikli şiirleriyle ünlüdür.""",Normal,Edebiyat,Şairler
632,550e8400-e29b-41d4-a716-446655440632,"""Edebiyatta sembolizm, soyut anlamları semboller aracılığıyla ifade eder.""",TRUE,"""Sembolizm, 19. yüzyılın sonlarında ortaya çıkan bir akımdır.""",Normal,Edebiyat,Edebi Akımlar
633,550e8400-e29b-41d4-a716-446655440633,"""Jorge Luis Borges, kısa hikayeleriyle postmodern edebiyata önemli katkılarda bulunmuştur.""",TRUE,"""Borges, metafizik ve labirent temalarıyla tanınır.""",Normal,Edebiyat,Yazarlar
634,550e8400-e29b-41d4-a716-446655440634,"""Rumi'nin eserleri, sadece dinî metinler olarak değerlendirilmez.""",TRUE,"""Rumi, aşk ve mistisizmi evrensel temalarla işlemiştir.""",Normal,Edebiyat,Şiirler
635,550e8400-e29b-41d4-a716-446655440635,"""Modern Türk şiiri, imge ve çağrışımlarla dolu bir dil kullanır.""",TRUE,"""Modern Türk şiiri, imgelem ve yenilikçi üslup içerir.""",Normal,Edebiyat,Şiirler
636,550e8400-e29b-41d4-a716-446655440636,"""Beat Kuşağı, edebiyatta geleneksel normları yıkmaya çalışmıştır.""",TRUE,"""Beat Kuşağı, 1950’lerde Amerika’da ortaya çıkan edebi akımdır.""",Normal,Edebiyat,Edebi Akımlar
637,550e8400-e29b-41d4-a716-446655440637,"""Simgeci şiir, okuyucuya çok katmanlı anlamlar sunar.""",TRUE,"""Simgeci şiir, semboller aracılığıyla derin anlamlar iletir.""",Normal,Edebiyat,Şiirler
638,550e8400-e29b-41d4-a716-446655440638,"""Edebiyatta epik anlatım, genellikle kahramanlık hikayelerini içerir.""",TRUE,"""Epik eserler, uzun ve destansı anlatılarıyla bilinir.""",Normal,Edebiyat,Romanlar
639,550e8400-e29b-41d4-a716-446655440639,"""Fransız edebiyatında romantizm, duygusal ve doğa temalarını öne çıkarır.""",TRUE,"""Romantizm, Fransız edebiyatının önemli akımlarından biridir.""",Normal,Edebiyat,Edebi Akımlar
640,550e8400-e29b-41d4-a716-446655440640,"""Edebiyat, dilin estetik kullanımını ve duyguların ifade edilmesini kapsar.""",TRUE,"""Edebiyat, sanatsal ve ifade edici bir disiplindir.""",Normal,Edebiyat,Edebi Terimler
641,550e8400-e29b-41d4-a716-446655440641,"""İnce Memed, Türk edebiyatının önemli romanlarından biridir.""",TRUE,"""İnce Memed, Yaşar Kemal tarafından yazılmıştır.""",Normal,Edebiyat,Romanlar
642,550e8400-e29b-41d4-a716-446655440642,"""Edebiyatta postmodern anlatım, metinler arası ilişkilere vurgu yapar.""",TRUE,"""Postmodern anlatım, geleneksel kalıpların ötesinde yorumlar sunar.""",Normal,Edebiyat,Edebi Akımlar
643,550e8400-e29b-41d4-a716-446655440643,"""Serbest nazım, ölçü ve uyak zorunluluğu olmadan yazılır.""",TRUE,"""Serbest nazım, modern şiirde tercih edilen bir üsluptur.""",Normal,Edebiyat,Şiirler
644,550e8400-e29b-41d4-a716-446655440644,"""George Orwell, distopik edebiyatın öncülerindendir.""",TRUE,"""Orwell'in '1984' ve 'Hayvan Çiftliği' önemli eserleridir.""",Normal,Edebiyat,Yazarlar
645,550e8400-e29b-41d4-a716-446655440645,"""Edebiyat eleştirisi, bir eserin toplumsal ve sanatsal değerini inceler.""",TRUE,"""Eleştiri, edebi eserlerin değerlendirilmesinde önemli bir yer tutar.""",Normal,Edebiyat,Edebi Terimler
646,550e8400-e29b-41d4-a716-446655440646,"""Roman türü, kurmaca anlatımın uzun metinler halinde sunulmasıdır.""",TRUE,"""Roman, uzun kurmaca anlatım türüdür.""",Normal,Edebiyat,Romanlar
647,550e8400-e29b-41d4-a716-446655440647,"""Sembolizm akımı, anlamı dolaylı ve sembolik yollarla iletir.""",TRUE,"""Sembolizm, soyut anlamları sembollerle ifade eder.""",Normal,Edebiyat,Edebi Akımlar
648,550e8400-e29b-41d4-a716-446655440648,"""Çanakkale Savaşı, Türk edebiyatında önemli bir tema olarak işlenmiştir.""",TRUE,"""Çanakkale, birçok eserde vurgulanan tarihi bir olaydır.""",Normal,Edebiyat,Önemli Eserler
649,550e8400-e29b-41d4-a716-446655440649,"""Edebiyat, tarih boyunca toplumsal değişimlere ayna tutar.""",TRUE,"""Edebiyat, döneminin sosyal ve kültürel dinamiklerini yansıtır.""",Normal,Edebiyat,Edebi Terimler
650,550e8400-e29b-41d4-a716-446655440650,"""Modern roman, geleneksel anlatım tekniklerinden saparak yeni anlatım yolları arar.""",TRUE,"""Modern roman, yenilikçi üsluplarıyla tanınır.""",Normal,Edebiyat,Romanlar
651,550e8400-e29b-41d4-a716-446655440651,"""Poe, gotik edebiyatın önde gelen şairlerinden biridir.""",TRUE,"""Edgar Allan Poe, gotik unsurlarla dolu eserler vermiştir.""",Normal,Edebiyat,Şiirler
652,550e8400-e29b-41d4-a716-446655440652,"""Edebiyatta realizm, gerçek hayattan alınan kesitleri yansıtır.""",TRUE,"""Realizm, gerçek yaşamı betimler.""",Normal,Edebiyat,Edebi Akımlar
653,550e8400-e29b-41d4-a716-446655440653,"""Beyaz Melek, Türk edebiyatında modern şiirin örneklerinden biridir.""",TRUE,"""Beyaz Melek, modern şiirin özgün örneklerindendir.""",Normal,Edebiyat,Şiirler
654,550e8400-e29b-41d4-a716-446655440654,"""Edebiyat, bireyin iç dünyasını ve toplumsal ilişkileri sorgulayan bir disiplindir.""",TRUE,"""Edebiyat, insan deneyimini derinlemesine inceler.""",Normal,Edebiyat,Edebi Terimler
655,550e8400-e29b-41d4-a716-446655440655,"""Rönesans edebiyatı, klasik antik metinlerden esinlenir.""",TRUE,"""Rönesans, eski Yunan ve Roma edebiyatını yeniden canlandırır.""",Normal,Edebiyat,Edebi Akımlar
656,550e8400-e29b-41d4-a716-446655440656,"""İkinci Yeni akımı, Türk şiirinde dilin soyutlamaya dayalı kullanımını öne çıkarır.""",TRUE,"""İkinci Yeni, 1950'lerde Türk şiirinde devrim yaratan bir akımdır.""",Zor,Edebiyat,Edebi Akımlar
657,550e8400-e29b-41d4-a716-446655440657,"""Marcel Proust'un 'Kayıp Zamanın İzinde' eseri, modern romanın kilometre taşlarından biridir.""",TRUE,"""Proust'un eseri, modern edebiyatın önemli yapıtlarından sayılır.""",Zor,Edebiyat,Romanlar
658,550e8400-e29b-41d4-a716-446655440658,"""Søren Kierkegaard, edebiyatta varoluşçuluk felsefesinin temsili unsurlarını eserlerine yansıtmıştır.""",TRUE,"""Kierkegaard, felsefe ve edebiyatı harmanlayan önemli bir yazardır.""",Zor,Edebiyat,Yazarlar
659,550e8400-e29b-41d4-a716-446655440659,"""James Joyce'un 'Ulysses' adlı eseri, dilin sınırlarını zorlayan bir yapıttır.""",TRUE,"""Ulysses, modernist edebiyatın son derece karmaşık bir örneğidir.""",Zor,Edebiyat,Romanlar
660,550e8400-e29b-41d4-a716-446655440660,"""Simgecilik akımı, sembolik anlatımın çok katmanlılığını vurgular.""",TRUE,"""Simgecilik, soyut anlamları semboller aracılığıyla iletir.""",Zor,Edebiyat,Edebi Akımlar
661,550e8400-e29b-41d4-a716-446655440661,"""Yahya Kemal Beyatlı, lirik şiirleriyle Türk edebiyatında derin izler bırakmıştır.""",TRUE,"""Yahya Kemal, şiirlerinde tarih ve kültürü ustalıkla işler.""",Zor,Edebiyat,Şiirler
662,550e8400-e29b-41d4-a716-446655440662,"""Romanın iç monolog tekniği, karakterin düşünce dünyasını derinlemesine yansıtır.""",TRUE,"""İç monolog, karakterin içsel çatışmalarını ortaya koyar.""",Zor,Edebiyat,Edebi Terimler
663,550e8400-e29b-41d4-a716-446655440663,"""Albert Camus'un 'Yabancı' eseri, absürdizmin edebi örneklerindendir.""",TRUE,"""Yabancı, Camus'un absürdizmi yansıtan önemli eserlerinden biridir.""",Zor,Edebiyat,Romanlar
664,550e8400-e29b-41d4-a716-446655440664,"""Edgar Allan Poe'nun eserleri, gotik edebiyatın karanlık atmosferini yansıtır.""",TRUE,"""Poe, karanlık ve gizemli temalarıyla tanınır.""",Zor,Edebiyat,Şiirler
665,550e8400-e29b-41d4-a716-446655440665,"""Edebiyatta parodi, orijinal metinlere mizahi eleştiri getirir.""",TRUE,"""Parodi, orijinal metinleri hicvederek eleştirir.""",Zor,Edebiyat,Edebi Terimler
666,550e8400-e29b-41d4-a716-446655440666,"""Modern edebiyat, postmodern yaklaşımlarla geleneksel anlatım kalıplarını aşar.""",TRUE,"""Modern edebiyat, yenilikçi teknikler kullanır.""",Zor,Edebiyat,Romanlar
667,550e8400-e29b-41d4-a716-446655440667,"""Albert Camus, varoluşsal sorgulamaları eserlerine yansıtan önemli bir yazardır.""",TRUE,"""Camus, felsefi temaları edebiyata taşımıştır.""",Zor,Edebiyat,Yazarlar
668,550e8400-e29b-41d4-a716-446655440668,"""Özdemir Asaf, lirik şiirleriyle Türk edebiyatında farklı bir iz bırakmıştır.""",TRUE,"""Özdemir Asaf, modern Türk şiirinde özgün bir yere sahiptir.""",Zor,Edebiyat,Şiirler
